year,month,airport,incoming,outgoing
2010,3,SBME,161,207
2010,3,SBAT,60,60
2010,3,SBAX,38,38
2010,3,SBAR,411,409
2010,3,SWKO,59,59
2010,3,SBJF,209,239
2010,3,SBPF,107,108
2010,3,SIZX,3,3
2010,3,SWPI,140,139
2010,3,SWJN,5,5
2010,3,SNOX,18,18
2010,3,OMDB,31,31
2010,3,SBBV,125,121
2010,3,LTBA,13,13
2010,3,SWRD,55,54
2010,3,KLAX,40,45
2010,3,SBJU,128,126
2010,3,SBMQ,184,183
2010,3,SBCZ,59,59
2010,3,SBDN,211,211
2010,3,LEBL,8,9
2010,3,LFPG,266,265
2010,3,ELLX,12,22
2010,3,SACO,76,75
2010,3,SDOW,127,125
2010,3,SBFN,124,124
2010,3,SMJP,37,36
2010,3,SNJR,101,100
2010,3,SWGI,80,77
2010,3,SBIL,239,239
2010,3,SEQU,82,64
2010,3,SWLB,18,18
2010,3,SBDB,8,14
2010,3,SNDT,8,8
2010,3,LEMD,479,475
2010,3,SWMW,14,14
2010,3,KATL,132,142
2010,3,SBJV,287,288
2010,3,SWGN,46,46
2010,3,SEGU,62,61
2010,3,SBTF,64,61
2010,3,SWFX,37,37
2010,3,SWLC,46,46
2010,3,MPTO,348,349
2010,3,SYCJ,22,23
2010,3,SBTU,46,46
2010,3,SWSI,89,89
2010,3,SJHG,21,21
2010,3,SKBQ,17,18
2010,3,SBTT,33,33
2010,3,SBQV,78,77
2010,3,SNDC,70,70
2010,3,SOCA,9,9
2010,3,SBCJ,99,101
2010,3,SBCM,56,54
2010,3,SBVH,81,85
2010,3,GCTS,18,18
2010,3,SWHT,18,18
2010,3,SBTC,8,8
2010,3,SBCX,77,79
2010,3,SBLP,24,24
2010,3,SBCR,46,44
2010,3,SBIH,88,92
2010,3,SSJA,40,41
2010,3,FACT,13,13
2010,3,SDCG,9,9
2010,3,SBMC,46,46
2010,3,SBKG,62,62
2010,3,SNBR,46,46
2010,3,SBGU,18,18
2010,3,SWEI,17,17
2010,3,EGLL,75,76
2010,3,SBCD,29,28
2010,3,SNKE,28,28
2010,3,SNGI,28,24
2010,3,SILC,5,5
2010,3,SNFX,48,47
2010,3,SWOB,9,9
2010,3,MMMD,9,9
2010,3,SBAA,46,46
2010,3,MUHA,4,4
2010,3,SBUG,23,23
2010,3,KJFK,192,197
2010,3,MDPC,7,7
2010,3,SULS,12,10
2010,3,SBCN,10,10
2010,3,TNCM,0,0
2010,3,SWUQ,4,4
2010,3,SKRG,79,55
2010,3,MMUN,0,19
2010,3,TNCA,8,8
2010,3,KFLL,14,1
2010,3,SJQK,23,23
2010,3,SWRP,5,5
2010,3,SVJC,0,0
2010,3,GCXO,0,0
2010,3,SBUA,26,26
2010,3,ZBAA,8,9
2010,3,SJRG,101,101
2010,3,SBJR,4,4
2010,3,SWBC,18,18
2010,3,LPFR,0,0
2010,3,FNLU,31,31
2010,3,TNCC,25,26
2010,3,SUPE,0,0
2010,3,LLBG,14,16
2010,3,SDSC,3,3
2010,3,MROC,2,2
2010,3,SWAE,0,0
2010,3,SBAG,0,0
2010,3,TJSJ,5,5
2010,3,SPCL,0,0
2010,3,SNJB,0,0
2010,3,SBTR,3,3
2010,3,SBTV,0,0
2010,3,KGSO,1,1
2010,3,TJBQ,4,4
2010,3,KIAD,63,62
2010,3,KIAH,93,93
2010,3,KEWR,31,31
2010,3,CYYZ,31,31
2010,3,KORD,31,31
2010,3,SKMD,9,8
2010,3,TTPP,4,4
2010,3,SBTB,100,100
2010,3,RJAA,9,8
2010,3,SWTP,9,9
2010,3,SBMY,16,17
2010,3,SLLP,32,31
2010,3,RKSI,13,14
2010,3,SWBR,14,14
2010,3,SBLE,4,4
2010,3,SNPD,23,25
2010,3,SSZR,22,22
2010,3,EDDM,22,21
2010,3,GVNP,5,4
2010,3,LSZH,31,31
2010,3,MDSD,9,9
2010,3,MRSJ,5,5
2010,3,KMCO,31,31
2010,3,KCLT,31,40
2010,3,GVAC,26,26
2010,3,KDFW,62,62
2010,3,KRFD,0,0
2010,3,OERK,0,0
2010,3,MMGL,15,0
2010,3,GCLP,0,1
2010,3,SWNK,0,0
2010,3,SDCO,0,0
2010,3,SNYB,1,1
2010,3,SDAM,2,2
2010,3,MGGT,0,0
2010,3,CYMX,0,1
