year,month,airport,incoming,outgoing
2011,2,SWDE,0,0
2011,2,SBTR,0,0
2011,2,SNCI,0,0
2011,2,KSFO,0,0
2011,2,SWHG,0,0
2011,2,SIXE,0,0
2011,2,EDHI,0,0
2011,2,KIND,0,0
2011,2,SDMC,0,0
2011,2,SBJR,0,0
2011,2,MMAA,0,0
2011,2,SUPE,0,0
2011,2,SSFB,0,0
2011,2,SSCK,0,0
2011,2,SAME,0,0
2011,2,SWHP,0,0
2011,2,KBOS,0,0
2011,2,SBJD,0,0
2011,2,SNVB,0,0
2011,2,SBBI,0,0
2011,2,KCHS,0,0
2011,2,LPAR,0,0
2011,2,MYNN,0,0
2011,2,LPFR,0,0
2011,2,KDAL,0,0
2011,2,EHWO,0,0
2011,2,SWKC,0,0
2011,2,KSFB,0,0
2011,2,SPLP,0,0
2011,2,SBMN,0,0
2011,2,SBES,0,0
2011,2,SARI,0,0
2011,2,SAZS,0,0
2011,2,SBTD,0,0
2011,2,SDZY,0,0
2011,2,SBYS,0,0
2011,2,SNBA,0,0
2011,2,SBGP,0,0
2011,2,KBFI,0,0
2011,2,SSKW,0,0
2011,2,KDOV,0,0
2011,2,SSPB,0,0
2011,2,SBZM,0,0
2011,2,SBBU,0,0
2011,2,EDDR,0,0
2011,2,KPHL,0,0
2011,2,MGGT,0,0
2011,2,SBAN,0,0
2011,2,SBCI,0,0
2011,2,SANT,0,0
2011,2,KHSV,0,0
2011,2,DGAA,0,0
2011,2,SNDR,0,0
2011,2,LMML,0,0
2011,2,SWIQ,0,0
2011,2,DNMM,0,0
2011,2,KRFD,0,0
2011,2,KMSY,0,0
2011,2,OMAA,0,0
2011,2,EHBK,0,0
2011,2,SNKI,0,0
2011,2,KTUS,0,0
2011,2,SBRG,0,0
2011,2,KGYR,0,0
2011,3,SBCG,998,998
2011,3,SBMO,839,836
2011,3,SBMK,196,200
2011,3,SBSR,727,734
2011,3,SGAS,244,236
2011,3,SBBV,170,164
2011,3,SBEG,1978,2007
2011,3,SBSL,786,792
2011,3,SBGL,5782,5777
2011,3,SBKP,4254,4264
2011,3,SBBR,6976,6916
2011,3,SBBE,1745,1771
2011,3,SBPA,3617,3615
2011,3,SBFI,710,711
2011,3,SBMG,450,449
2011,3,SBGR,11529,11450
2011,3,KMIA,848,930
2011,3,SBJF,169,167
2011,3,SBCF,4600,4609
2011,3,SUMU,625,624
2011,3,SBCY,1518,1518
2011,3,SBRF,3181,3173
2011,3,SBRP,1337,1329
2011,3,SSDO,54,54
2011,3,SBUL,790,789
2011,3,SBLO,601,599
2011,3,SBNF,597,597
2011,3,SBRJ,4823,4809
2011,3,SBPJ,308,308
2011,3,SBSV,4501,4534
2011,3,SVMI,232,238
2011,3,SBFZ,2381,2385
2011,3,SBSP,7432,7476
2011,3,SBSJ,147,144
2011,3,SCEL,625,505
2011,3,SBML,144,144
2011,3,SBFL,1410,1412
2011,3,SBVT,1557,1561
2011,3,SBCT,4031,4069
2011,3,SBBH,793,788
2011,3,EDDF,251,264
2011,3,SBCH,142,142
2011,3,SBGV,167,168
2011,3,SBPL,250,251
2011,3,SBGO,1633,1639
2011,3,SBTE,470,473
2011,3,SBJV,319,315
2011,3,LEMD,549,548
2011,3,FAJS,56,48
2011,3,SAEZ,1533,1535
2011,3,SBUR,159,170
2011,3,SLVR,120,133
2011,3,SBPV,606,608
2011,3,SBNT,1173,1166
2011,3,LTBA,17,18
2011,3,SBAE,239,239
2011,3,SKBO,374,360
2011,3,SABE,638,641
2011,3,SBIP,280,282
2011,3,SBVG,56,58
2011,3,MMMX,73,79
2011,3,LEBL,10,15
2011,3,SPIM,442,439
2011,3,SBNM,53,54
2011,3,SBRB,265,265
2011,3,SBSN,371,368
2011,3,SBMA,362,363
2011,3,EHAM,54,84
2011,3,KMEM,25,23
2011,3,SBCA,187,183
2011,3,SBHT,183,183
2011,3,SBMD,44,44
2011,3,SBPK,77,79
2011,3,SBIZ,186,186
2011,3,SBAU,221,217
2011,3,SBJP,536,535
2011,3,SVVA,25,25
2011,3,LFPG,288,290
2011,3,LIMC,63,61
2011,3,SBCP,60,60
2011,3,LPPT,267,262
2011,3,SBMQ,260,262
2011,3,SBJI,144,144
2011,3,LPPR,17,18
2011,3,SBME,115,115
2011,3,SBAT,61,62
2011,3,SBSM,101,101
2011,3,SJRG,103,103
2011,3,SBCB,88,88
2011,3,SBAX,95,96
2011,3,SBAR,576,556
2011,3,SGES,80,80
2011,3,OMDB,39,40
2011,3,SWPI,60,61
2011,3,GOOY,118,116
2011,3,FNLU,32,31
2011,3,SNOX,18,18
2011,3,SBIL,321,319
2011,3,SBPS,471,474
2011,3,MUHA,5,12
2011,3,TJSJ,19,19
2011,3,SBJU,128,129
2011,3,SCDA,20,15
2011,3,KLAX,40,44
2011,3,SKRG,76,39
2011,3,SBCZ,89,89
2011,3,SACO,71,70
2011,3,SBDN,204,205
2011,3,ELLX,17,32
2011,3,SAAR,14,13
2011,3,MDPC,26,29
2011,3,SBUF,23,24
2011,3,SDOW,106,104
2011,3,SBFN,123,123
2011,3,SNJR,59,59
2011,3,SMJP,32,32
2011,3,SWGI,50,46
2011,3,SEQU,118,117
2011,3,ZBAA,8,9
2011,3,SWLB,18,18
2011,3,SBTF,125,125
2011,3,SNDT,9,9
2011,3,MPTO,410,412
2011,3,SWGN,141,140
2011,3,SNPD,23,23
2011,3,SBQV,114,114
2011,3,SWFX,37,37
2011,3,SBDB,13,13
2011,3,SBTU,46,47
2011,3,SYCJ,18,18
2011,3,SEGU,72,71
2011,3,SWLC,46,47
2011,3,SKBQ,18,18
2011,3,SJHG,17,18
2011,3,SBCJ,153,153
2011,3,SWKO,59,59
2011,3,LIRF,90,91
2011,3,SNRU,23,23
2011,3,SBPF,77,77
2011,3,SBVH,75,73
2011,3,SWHT,18,18
2011,3,SBCR,42,40
2011,3,SBCN,34,33
2011,3,SBTC,27,27
2011,3,SBCD,72,72
2011,3,SBCX,77,76
2011,3,SBLP,23,23
2011,3,LLBG,14,13
2011,3,SBIH,14,14
2011,3,SNDC,46,46
2011,3,EDDM,21,22
2011,3,SDCG,10,10
2011,3,SBMC,46,46
2011,3,SBKG,62,62
2011,3,SWEI,17,17
2011,3,SBMS,27,27
2011,3,SBCM,54,54
2011,3,SNKE,27,27
2011,3,SWSI,89,89
2011,3,SSJA,55,52
2011,3,SNGI,26,25
2011,3,SNFX,47,47
2011,3,SBUG,23,23
2011,3,SBTT,45,42
2011,3,SWOB,9,9
2011,3,SBAA,46,46
2011,3,SSER,46,47
2011,3,TNCC,30,25
2011,3,SBUY,120,120
2011,3,SBUA,18,18
2011,3,KATL,114,114
2011,3,KJAX,0,0
2011,3,SWCA,37,37
2011,3,SBTB,108,108
2011,3,SNSW,0,0
2011,3,SULS,14,16
2011,3,KMCO,36,37
2011,3,KLAS,0,0
2011,3,SWBC,18,18
2011,3,MMUN,7,7
